istat_code,municipality_name,population_2025,population_0_14_2025,population_15_64_2025,population_65_plus_2025,population_2019,population_0_14_2019,population_15_64_2019,population_65_plus_2019,population_change_absolute,population_change_percent,share_65_plus_2019,share_65_plus_2025,population_comparability
053020,Roccalbegna,918,69,551,298,965.0,93.0,559.0,313.0,-47.0,-4.870466321243523,32.43523316062176,32.46187363834422,comparable_on_2025_geography
083072,Roccalumera,4163,384,2655,1124,3959.0,446.0,2537.0,976.0,204.0,5.152816367769638,24.65269007325082,26.999759788613982,comparable_on_2025_geography
094040,Roccamandolfi,801,52,487,262,927.0,60.0,579.0,288.0,-126.0,-13.592233009708737,31.06796116504854,32.70911360799001,comparable_on_2025_geography
059022,Rocca Massima,1111,131,708,272,1104.0,115.0,714.0,275.0,7.0,0.6340579710144928,24.90942028985507,24.482448244824482,comparable_on_2025_geography
082061,Roccamena,1300,149,783,368,1446.0,174.0,884.0,388.0,-146.0,-10.096818810511756,26.832641770401107,28.307692307692307,comparable_on_2025_geography
061070,Roccamonfina,3114,325,1981,808,3342.0,345.0,2217.0,780.0,-228.0,-6.822262118491921,23.339317773788153,25.94733461785485,comparable_on_2025_geography
069073,Roccamontepiano,1546,143,925,478,1658.0,141.0,1047.0,470.0,-112.0,-6.7551266586248495,28.347406513872137,30.91849935316947,comparable_on_2025_geography
068034,Roccamorice,851,70,497,284,932.0,95.0,583.0,254.0,-81.0,-8.690987124463518,27.253218884120173,33.37250293772033,comparable_on_2025_geography
076069,Roccanova,1258,85,777,396,1442.0,127.0,912.0,403.0,-184.0,-12.76005547850208,27.947295423023576,31.4785373608903,comparable_on_2025_geography
057061,Roccantica,526,60,295,171,539.0,56.0,314.0,169.0,-13.0,-2.411873840445269,31.3543599257885,32.50950570342205,comparable_on_2025_geography
082062,Roccapalumba,2170,221,1337,612,2385.0,250.0,1502.0,633.0,-215.0,-9.014675052410901,26.540880503144653,28.202764976958527,comparable_on_2025_geography
066083,Rocca Pia,169,18,93,58,181.0,12.0,116.0,53.0,-12.0,-6.629834254143646,29.2817679558011,34.319526627218934,comparable_on_2025_geography
065108,Roccapiemonte,8718,1159,5676,1883,9036.0,1368.0,5967.0,1701.0,-318.0,-3.51925630810093,18.824701195219124,21.598990594172975,comparable_on_2025_geography
025044,Rocca Pietore,1126,98,670,358,1207.0,115.0,744.0,348.0,-81.0,-6.7108533554266785,28.83181441590721,31.793960923623445,comparable_on_2025_geography
058088,Rocca Priora,12030,1499,7901,2630,11816.0,1614.0,7887.0,2315.0,214.0,1.8111035883547733,19.592078537576167,21.862011637572735,comparable_on_2025_geography
063065,Roccarainola,6520,830,4238,1452,6825.0,875.0,4640.0,1310.0,-305.0,-4.468864468864469,19.194139194139197,22.26993865030675,comparable_on_2025_geography
066084,Roccaraso,1492,143,924,425,1645.0,161.0,1110.0,374.0,-153.0,-9.300911854103342,22.735562310030392,28.48525469168901,comparable_on_2025_geography
061071,Roccaromana,832,89,527,216,829.0,89.0,533.0,207.0,3.0,0.3618817852834741,24.96984318455971,25.961538461538463,comparable_on_2025_geography
040036,Rocca San Casciano,1795,170,1042,583,1826.0,174.0,1053.0,599.0,-31.0,-1.6976998904709748,32.8039430449069,32.47910863509749,comparable_on_2025_geography
064079,Rocca San Felice,766,76,458,232,838.0,96.0,516.0,226.0,-72.0,-8.591885441527445,26.968973747016705,30.287206266318538,comparable_on_2025_geography
069074,Rocca San Giovanni,2302,244,1470,588,2280.0,256.0,1499.0,525.0,22.0,0.9649122807017544,23.026315789473685,25.543006081668114,comparable_on_2025_geography
067036,Rocca Santa Maria,449,22,265,162,498.0,47.0,292.0,159.0,-49.0,-9.839357429718875,31.92771084337349,36.080178173719375,comparable_on_2025_geography
058089,Rocca Santo Stefano,902,83,576,243,940.0,95.0,616.0,229.0,-38.0,-4.042553191489362,24.361702127659573,26.940133037694014,comparable_on_2025_geography
069075,Roccascalegna,1027,66,591,370,1166.0,97.0,696.0,373.0,-139.0,-11.921097770154374,31.989708404802748,36.027263875365136,comparable_on_2025_geography
060060,Roccasecca,6729,719,4151,1859,7314.0,834.0,4724.0,1756.0,-585.0,-7.998359310910582,24.008750341810227,27.62669044434537,comparable_on_2025_geography
059023,Roccasecca dei Volsci,1035,110,654,271,1142.0,123.0,747.0,272.0,-107.0,-9.369527145359019,23.817863397548162,26.183574879227052,comparable_on_2025_geography
094041,Roccasicura,470,33,316,121,521.0,45.0,351.0,125.0,-51.0,-9.788867562380037,23.99232245681382,25.744680851063826,comparable_on_2025_geography
057062,Rocca Sinibalda,801,53,472,276,772.0,66.0,449.0,257.0,29.0,3.756476683937824,33.29015544041451,34.45692883895131,comparable_on_2025_geography
004191,Roccasparvera,744,125,469,150,748.0,120.0,466.0,162.0,-4.0,-0.53475935828877,21.65775401069519,20.161290322580644,comparable_on_2025_geography
069076,Roccaspinalveti,1137,90,654,393,1266.0,105.0,709.0,452.0,-129.0,-10.189573459715639,35.70300157977883,34.56464379947229,comparable_on_2025_geography
053021,Roccastrada,8714,879,5198,2637,8985.0,976.0,5352.0,2657.0,-271.0,-3.0161380077907625,29.571508069003894,30.261647922882716,comparable_on_2025_geography
018126,Rocca Susella,238,20,138,80,218.0,17.0,123.0,78.0,20.0,9.174311926605505,35.77981651376147,33.61344537815126,comparable_on_2025_geography
083073,Roccavaldina,987,98,613,276,1052.0,136.0,663.0,253.0,-65.0,-6.178707224334601,24.049429657794676,27.96352583586626,comparable_on_2025_geography
005094,Roccaverano,366,32,196,138,394.0,35.0,207.0,152.0,-28.0,-7.1065989847715745,38.578680203045685,37.704918032786885,comparable_on_2025_geography
009054,Roccavignale,743,71,450,222,768.0,85.0,462.0,221.0,-25.0,-3.2552083333333335,28.776041666666668,29.878869448183043,comparable_on_2025_geography
004192,Roccavione,2606,306,1589,711,2669.0,318.0,1684.0,667.0,-63.0,-2.360434619707756,24.990633195953542,27.2831926323868,comparable_on_2025_geography
070060,Roccavivara,596,44,339,213,749.0,59.0,461.0,229.0,-153.0,-20.427236315086784,30.574098798397863,35.738255033557046,comparable_on_2025_geography
080067,Roccella Ionica,6109,672,3761,1676,6324.0,740.0,4029.0,1555.0,-215.0,-3.399746995572422,24.58886780518659,27.43493206744148,comparable_on_2025_geography
083074,Roccella Valdemone,538,51,310,177,623.0,69.0,372.0,182.0,-85.0,-13.643659711075443,29.213483146067414,32.899628252788105,comparable_on_2025_geography
094042,Rocchetta a Volturno,1087,103,649,335,1116.0,111.0,708.0,297.0,-29.0,-2.5985663082437274,26.61290322580645,30.818767249310024,comparable_on_2025_geography
004193,Rocchetta Belbo,154,9,97,48,160.0,12.0,110.0,38.0,-6.0,-3.75,23.75,31.16883116883117,comparable_on_2025_geography
011025,Rocchetta di Vara,649,55,373,221,681.0,59.0,379.0,243.0,-32.0,-4.698972099853157,35.68281938325991,34.05238828967643,comparable_on_2025_geography
061072,Rocchetta e Croce,431,46,266,119,446.0,54.0,282.0,110.0,-15.0,-3.3632286995515694,24.663677130044842,27.610208816705335,comparable_on_2025_geography
006148,Rocchetta Ligure,216,17,133,66,215.0,20.0,124.0,71.0,1.0,0.46511627906976744,33.02325581395349,30.555555555555557,comparable_on_2025_geography
008051,Rocchetta Nervina,281,31,181,69,275.0,39.0,169.0,67.0,6.0,2.181818181818182,24.363636363636363,24.555160142348754,comparable_on_2025_geography
005095,Rocchetta Palafea,331,26,188,117,342.0,29.0,207.0,106.0,-11.0,-3.216374269005848,30.994152046783626,35.34743202416919,comparable_on_2025_geography
071042,Rocchetta Sant'Antonio,1616,167,1001,448,1810.0,202.0,1145.0,463.0,-194.0,-10.718232044198896,25.58011049723757,27.722772277227726,comparable_on_2025_geography
005096,Rocchetta Tanaro,1346,152,764,430,1406.0,167.0,786.0,453.0,-60.0,-4.267425320056899,32.21906116642958,31.946508172362552,comparable_on_2025_geography
015185,Rodano,4668,632,2946,1090,4554.0,706.0,2835.0,1013.0,114.0,2.503293807641634,22.244180939833115,23.350471293916026,comparable_on_2025_geography
004194,Roddi,1580,147,1054,379,1626.0,219.0,1079.0,328.0,-46.0,-2.8290282902829027,20.17220172201722,23.9873417721519,comparable_on_2025_geography
004195,Roddino,402,55,249,98,408.0,44.0,249.0,115.0,-6.0,-1.4705882352941175,28.186274509803923,24.378109452736318,comparable_on_2025_geography
004196,Rodello,968,99,612,257,957.0,104.0,596.0,257.0,11.0,1.1494252873563218,26.854754440961337,26.549586776859503,comparable_on_2025_geography
021075,Rodengo/Rodeneck,1283,217,871,195,1240.0,196.0,854.0,190.0,43.0,3.467741935483871,15.32258064516129,15.1987529228371,comparable_on_2025_geography
017163,Rodengo Saiano,9897,1307,6651,1939,9695.0,1472.0,6558.0,1665.0,202.0,2.0835482207323364,17.17380092831356,19.591795493583913,comparable_on_2025_geography
013197,Rodero,1291,184,841,266,1288.0,177.0,882.0,229.0,3.0,0.2329192546583851,17.77950310559006,20.604182804027886,comparable_on_2025_geography
071043,Rodi Garganico,3323,338,2126,859,3547.0,415.0,2331.0,801.0,-224.0,-6.315195940231182,22.58246405413025,25.850135419801383,comparable_on_2025_geography
020051,Rodigo,5151,603,3201,1347,5229.0,682.0,3198.0,1349.0,-78.0,-1.4916810097532989,25.798431822528205,26.150262085032033,comparable_on_2025_geography
083075,Rodì Milici,1948,209,1228,511,1974.0,193.0,1296.0,485.0,-26.0,-1.3171225937183384,24.569402228976696,26.232032854209447,comparable_on_2025_geography
017164,Roè Volciano,4318,429,2842,1047,4472.0,555.0,2908.0,1009.0,-154.0,-3.443649373881932,22.562611806797854,24.24733672996758,comparable_on_2025_geography
065109,Rofrano,1258,127,716,415,1456.0,136.0,874.0,446.0,-198.0,-13.598901098901099,30.631868131868135,32.98887122416534,comparable_on_2025_geography
097072,Rogeno,3035,383,1961,691,3124.0,486.0,2026.0,612.0,-89.0,-2.848911651728553,19.590268886043532,22.767710049423393,comparable_on_2025_geography
078104,Roggiano Gravina,6760,838,4287,1635,7033.0,909.0,4664.0,1460.0,-273.0,-3.8817005545286505,20.759277690885824,24.186390532544376,comparable_on_2025_geography
080068,Roghudi,925,134,594,197,983.0,122.0,653.0,208.0,-58.0,-5.90030518819939,21.15971515768057,21.297297297297295,comparable_on_2025_geography
078105,Rogliano,5229,545,3279,1405,5721.0,675.0,3742.0,1304.0,-492.0,-8.599895123230205,22.79321796888656,26.869382291069037,comparable_on_2025_geography
018127,Rognano,706,103,513,90,632.0,120.0,455.0,57.0,74.0,11.708860759493671,9.018987341772151,12.747875354107649,comparable_on_2025_geography
016182,Rogno,3840,480,2483,877,3779.0,570.0,2440.0,769.0,61.0,1.6141836464673196,20.349298756284732,22.838541666666668,comparable_on_2025_geography
014056,Rogolo,573,84,378,111,556.0,90.0,361.0,105.0,17.0,3.0575539568345325,18.884892086330936,19.3717277486911,comparable_on_2025_geography
058090,Roiate,638,63,364,211,684.0,58.0,435.0,191.0,-46.0,-6.725146198830409,27.923976608187136,33.07210031347962,comparable_on_2025_geography
069077,Roio del Sangro,100,6,51,43,94.0,5.0,50.0,39.0,6.0,6.382978723404255,41.48936170212766,43.0,comparable_on_2025_geography
007057,Roisan,1007,125,661,221,1023.0,139.0,695.0,189.0,-16.0,-1.5640273704789833,18.475073313782993,21.94637537239325,comparable_on_2025_geography
001222,Roletto,1974,236,1191,547,2020.0,251.0,1283.0,486.0,-46.0,-2.277227722772277,24.059405940594058,27.710233029381964,comparable_on_2025_geography
035035,Rolo,4005,538,2551,916,4069.0,680.0,2537.0,852.0,-64.0,-1.5728680265421477,20.938805603342345,22.871410736579275,comparable_on_2025_geography
058091,Roma,2747290,324917,1763502,658871,2820219.0,370218.0,1814684.0,635317.0,-72929.0,-2.5859339292445016,22.527222176717483,23.9825791962261,comparable_on_2025_geography
065110,Romagnano al Monte,377,34,250,93,374.0,36.0,248.0,90.0,3.0,0.8021390374331552,24.06417112299465,24.6684350132626,comparable_on_2025_geography
003130,Romagnano Sesia,3722,427,2268,1027,3909.0,458.0,2443.0,1008.0,-187.0,-4.783832182143771,25.786646201074443,27.592692101020955,comparable_on_2025_geography
018128,Romagnese,543,19,259,265,672.0,29.0,306.0,337.0,-129.0,-19.196428571428573,50.148809523809526,48.80294659300184,comparable_on_2025_geography
090061,Romana,470,33,272,165,538.0,60.0,317.0,161.0,-68.0,-12.639405204460965,29.92565055762082,35.1063829787234,comparable_on_2025_geography
019086,Romanengo,3227,411,2122,694,3087.0,427.0,2035.0,625.0,140.0,4.535147392290249,20.24619371558147,21.506042764177256,comparable_on_2025_geography
001223,Romano Canavese,2702,272,1707,723,2649.0,314.0,1659.0,676.0,53.0,2.0007550018875047,25.51906379765949,26.757957068837896,comparable_on_2025_geography
024086,Romano d'Ezzelino,14077,1656,8999,3422,14254.0,1991.0,9305.0,2958.0,-177.0,-1.2417566998737197,20.75206959449979,24.309156780564038,comparable_on_2025_geography
016183,Romano di Lombardia,20929,2959,13757,4213,20314.0,3159.0,13280.0,3875.0,615.0,3.0274687407699123,19.07551442355026,20.129963208944528,comparable_on_2025_geography
031015,Romans d'Isonzo,3565,347,2213,1005,3724.0,404.0,2363.0,957.0,-159.0,-4.269602577873254,25.698174006444685,28.190743338008417,comparable_on_2025_geography
102031,Rombiolo,4252,598,2728,926,4472.0,642.0,2955.0,875.0,-220.0,-4.919499105545618,19.56618962432916,21.777986829727187,comparable_on_2025_geography
022155,Romeno,1527,205,927,395,1403.0,179.0,882.0,342.0,124.0,8.838203848895224,24.376336421952956,25.867714472822527,comparable_on_2025_geography
003131,Romentino,5611,824,3636,1151,5524.0,892.0,3570.0,1062.0,87.0,1.5749456915278781,19.225199131064446,20.51327749064338,comparable_on_2025_geography
083076,Rometta,6563,754,4189,1620,6545.0,822.0,4259.0,1464.0,18.0,0.2750190985485103,22.36822001527884,24.68383361267713,comparable_on_2025_geography
023063,Roncà,3748,548,2380,820,3804.0,597.0,2493.0,714.0,-56.0,-1.4721345951629863,18.769716088328074,21.878335112059766,comparable_on_2025_geography
026069,Roncade,14611,1795,9314,3502,14556.0,2066.0,9310.0,3180.0,55.0,0.37785105798296237,21.846661170651277,23.9682431045103,comparable_on_2025_geography
017165,Roncadelle,9305,1122,6059,2124,9337.0,1416.0,6042.0,1879.0,-32.0,-0.3427225018742637,20.124236906929422,22.826437399247716,comparable_on_2025_geography
018129,Roncaro,1568,224,1072,272,1560.0,281.0,1081.0,198.0,8.0,0.5128205128205128,12.692307692307692,17.346938775510203,comparable_on_2025_geography
022156,Roncegno Terme,2965,405,1858,702,2901.0,462.0,1836.0,603.0,64.0,2.2061358152361255,20.78593588417787,23.676222596964585,comparable_on_2025_geography
108055,Roncello,4773,800,3156,817,4710.0,875.0,3130.0,705.0,63.0,1.337579617834395,14.968152866242038,17.117117117117118,comparable_on_2025_geography
031016,Ronchi dei Legionari,11862,1326,7457,3079,11818.0,1378.0,7496.0,2944.0,44.0,0.3723134202064647,24.91115247926891,25.95683695835441,comparable_on_2025_geography
030097,Ronchis,1951,197,1204,550,2021.0,226.0,1293.0,502.0,-70.0,-3.4636318654131615,24.83918852053439,28.190671450538186,comparable_on_2025_geography
022157,Ronchi Valsugana,454,66,284,104,451.0,60.0,293.0,98.0,3.0,0.6651884700665188,21.729490022172946,22.90748898678414,comparable_on_2025_geography
056045,Ronciglione,8390,840,5309,2241,8364.0,962.0,5380.0,2022.0,26.0,0.31085604973696795,24.17503586800574,26.710369487485103,comparable_on_2025_geography
023064,Ronco all'Adige,6117,794,3917,1406,5947.0,815.0,3866.0,1266.0,170.0,2.858584160080713,21.288044392130487,22.985123426516267,comparable_on_2025_geography
016184,Roncobello,423,40,233,150,439.0,40.0,259.0,140.0,-16.0,-3.644646924829157,31.890660592255127,35.46099290780142,comparable_on_2025_geography
096053,Ronco Biellese,1412,147,872,393,1490.0,178.0,936.0,376.0,-78.0,-5.23489932885906,25.23489932885906,27.8328611898017,comparable_on_2025_geography
108038,Ronco Briantino,3710,443,2498,769,3463.0,454.0,2348.0,661.0,247.0,7.132544036962171,19.087496390412937,20.7277628032345,comparable_on_2025_geography
001224,Ronco Canavese,383,62,203,118,299.0,19.0,155.0,125.0,84.0,28.093645484949832,41.80602006688963,30.809399477806785,comparable_on_2025_geography
020052,Roncoferraro,6854,759,4218,1877,6932.0,911.0,4174.0,1847.0,-78.0,-1.1252163877668782,26.64454702827467,27.385468339655677,comparable_on_2025_geography
040037,Roncofreddo,3485,444,2273,768,3397.0,431.0,2287.0,679.0,88.0,2.590521047983515,19.98822490432735,22.037302725968434,comparable_on_2025_geography
016185,Roncola,909,104,606,199,768.0,83.0,522.0,163.0,141.0,18.359375,21.223958333333336,21.892189218921892,comparable_on_2025_geography
010049,Ronco Scrivia,4172,468,2502,1202,4244.0,498.0,2543.0,1203.0,-72.0,-1.6965127238454287,28.34590009425071,28.8111217641419,comparable_on_2025_geography
010050,Rondanina,58,5,35,18,63.0,1.0,33.0,29.0,-5.0,-7.936507936507936,46.03174603174603,31.03448275862069,comparable_on_2025_geography
001225,Rondissone,1921,240,1205,476,1863.0,254.0,1166.0,443.0,58.0,3.113258185721954,23.778851315083198,24.778761061946902,comparable_on_2025_geography
002118,Ronsecco,572,57,343,172,541.0,56.0,326.0,159.0,31.0,5.730129390018484,29.390018484288355,30.069930069930066,comparable_on_2025_geography
022135,Ronzo-Chienis,1006,147,577,282,1004.0,149.0,606.0,249.0,2.0,0.199203187250996,24.800796812749006,28.031809145129227,comparable_on_2025_geography
022159,Ronzone,498,65,310,123,426.0,62.0,254.0,110.0,72.0,16.901408450704224,25.821596244131456,24.69879518072289,comparable_on_2025_geography
096054,Roppolo,809,74,445,290,874.0,87.0,510.0,277.0,-65.0,-7.437070938215102,31.69336384439359,35.84672435105068,comparable_on_2025_geography
001226,Rorà,221,20,139,62,236.0,23.0,160.0,53.0,-15.0,-6.3559322033898304,22.45762711864407,28.054298642533936,comparable_on_2025_geography
024087,Rosà,14599,1957,9519,3123,14431.0,2231.0,9456.0,2744.0,168.0,1.1641604878386806,19.014621301365118,21.391876155901087,comparable_on_2025_geography
080069,Rosarno,14472,2355,9376,2741,14164.0,2430.0,9314.0,2420.0,308.0,2.1745269697825473,17.085569048291443,18.940022111663904,comparable_on_2025_geography
018130,Rosasco,553,41,343,169,570.0,43.0,324.0,203.0,-17.0,-2.982456140350877,35.6140350877193,30.560578661844485,comparable_on_2025_geography
015188,Rosate,5668,704,3623,1341,5783.0,822.0,3788.0,1173.0,-115.0,-1.9885872384575483,20.28358983226699,23.659139026111504,comparable_on_2025_geography
096055,Rosazza,96,2,61,33,90.0,8.0,53.0,29.0,6.0,6.666666666666667,32.22222222222222,34.375,comparable_on_2025_geography
068035,Rosciano,4102,624,2611,867,3966.0,609.0,2615.0,742.0,136.0,3.429147755925366,18.709026727181037,21.13603120429059,comparable_on_2025_geography
065111,Roscigno,576,39,331,206,694.0,48.0,412.0,234.0,-118.0,-17.002881844380404,33.71757925072046,35.76388888888889,comparable_on_2025_geography
078106,Rose,4140,553,2679,908,4316.0,586.0,2895.0,835.0,-176.0,-4.077849860982391,19.3466172381835,21.932367149758456,comparable_on_2025_geography
069078,Rosello,168,9,75,84,225.0,13.0,98.0,114.0,-57.0,-25.333333333333336,50.66666666666667,50.0,comparable_on_2025_geography
078107,Roseto Capo Spulico,1883,206,1172,505,1880.0,216.0,1203.0,461.0,3.0,0.15957446808510636,24.52127659574468,26.81890600106214,comparable_on_2025_geography
067037,Roseto degli Abruzzi,25882,2985,16693,6204,25524.0,3241.0,16631.0,5652.0,358.0,1.402601473123335,22.143864598025388,23.970326868093654,comparable_on_2025_geography
071044,Roseto Valfortore,981,98,583,300,1051.0,139.0,615.0,297.0,-70.0,-6.660323501427213,28.25880114176974,30.58103975535168,comparable_on_2025_geography
049017,Rosignano Marittimo,30095,2882,18235,8978,30488.0,3455.0,18378.0,8655.0,-393.0,-1.2890317501967987,28.38821831540278,29.832198039541453,comparable_on_2025_geography
006149,Rosignano Monferrato,1402,100,883,419,1506.0,140.0,967.0,399.0,-104.0,-6.905710491367861,26.49402390438247,29.885877318116975,comparable_on_2025_geography
029040,Rosolina,6171,592,3882,1697,6391.0,728.0,4128.0,1535.0,-220.0,-3.4423407917383817,24.01815052417462,27.499594879274024,comparable_on_2025_geography
089016,Rosolini,20543,2864,13239,4440,20844.0,3134.0,13684.0,4026.0,-301.0,-1.4440606409518326,19.31491076568797,21.613201577179574,comparable_on_2025_geography
042040,Rosora,1781,199,1131,451,1922.0,278.0,1185.0,459.0,-141.0,-7.3361082206035375,23.881373569198754,25.3228523301516,comparable_on_2025_geography
002121,Rossa,170,10,106,54,178.0,13.0,118.0,47.0,-8.0,-4.49438202247191,26.40449438202247,31.76470588235294,comparable_on_2025_geography
004197,Rossana,831,96,524,211,867.0,100.0,550.0,217.0,-36.0,-4.1522491349480966,25.02883506343714,25.391095066185322,comparable_on_2025_geography
024088,Rossano Veneto,8262,1088,5460,1714,8105.0,1264.0,5252.0,1589.0,157.0,1.9370758790869833,19.60518198642813,20.74558218349068,comparable_on_2025_geography
010051,Rossiglione,2522,237,1462,823,2660.0,287.0,1513.0,860.0,-138.0,-5.18796992481203,32.33082706766917,32.63283108643933,comparable_on_2025_geography
001228,Rosta,5100,654,3188,1258,4846.0,759.0,2938.0,1149.0,254.0,5.241436236070986,23.710276516714817,24.666666666666668,comparable_on_2025_geography
016186,Rota d'Imagna,912,108,532,272,915.0,133.0,530.0,252.0,-3.0,-0.32786885245901637,27.54098360655738,29.82456140350877,comparable_on_2025_geography
078109,Rota Greca,951,100,564,287,1075.0,123.0,663.0,289.0,-124.0,-11.534883720930232,26.883720930232556,30.17875920084122,comparable_on_2025_geography
044065,Rotella,782,58,456,268,853.0,69.0,516.0,268.0,-71.0,-8.32356389214537,31.41852286049238,34.271099744245525,comparable_on_2025_geography
070061,Rotello,1116,111,729,276,1202.0,118.0,793.0,291.0,-86.0,-7.154742096505824,24.20965058236273,24.731182795698924,comparable_on_2025_geography
076070,Rotonda,3141,303,1931,907,3407.0,334.0,2165.0,908.0,-266.0,-7.807455239213384,26.651012621074262,28.876154091053806,comparable_on_2025_geography
077023,Rotondella,2352,268,1439,645,2547.0,239.0,1657.0,651.0,-195.0,-7.656065959952886,25.559481743227323,27.4234693877551,comparable_on_2025_geography
064080,Rotondi,3365,390,2231,744,3581.0,487.0,2416.0,678.0,-216.0,-6.031834683049428,18.933258866238482,22.10995542347697,comparable_on_2025_geography
033039,Rottofreno,12328,1639,8034,2655,12178.0,1833.0,7960.0,2385.0,150.0,1.2317293480045983,19.584496633273115,21.536340038935755,comparable_on_2025_geography
024089,Rotzo,636,86,366,184,660.0,102.0,404.0,154.0,-24.0,-3.6363636363636362,23.333333333333332,28.930817610062892,comparable_on_2025_geography
001227,Roure,752,65,413,274,802.0,69.0,441.0,292.0,-50.0,-6.234413965087282,36.408977556109726,36.43617021276596,comparable_on_2025_geography
002122,Rovasenda,894,102,540,252,926.0,105.0,570.0,251.0,-32.0,-3.455723542116631,27.10583153347732,28.187919463087248,comparable_on_2025_geography
017166,Rovato,19649,2991,12981,3677,18900.0,3190.0,12439.0,3271.0,749.0,3.9629629629629632,17.306878306878307,18.713420530306884,comparable_on_2025_geography
010052,Rovegno,469,29,274,166,502.0,32.0,294.0,176.0,-33.0,-6.573705179282868,35.0597609561753,35.39445628997868,comparable_on_2025_geography
013201,Rovellasca,8000,1027,5098,1875,7821.0,1166.0,4980.0,1675.0,179.0,2.2887098836465927,21.416698631888504,23.4375,comparable_on_2025_geography
013202,Rovello Porro,6320,847,4060,1413,6079.0,864.0,3972.0,1243.0,241.0,3.9644678401052804,20.447442013489063,22.35759493670886,comparable_on_2025_geography
020053,Roverbella,8742,1123,5601,2018,8557.0,1208.0,5414.0,1935.0,185.0,2.161972653967512,22.613065326633166,23.083962479981697,comparable_on_2025_geography
023065,Roverchiara,2614,351,1682,581,2642.0,370.0,1715.0,557.0,-28.0,-1.0598031794095382,21.08251324753974,22.22647283856159,comparable_on_2025_geography
022160,Roverè della Luna,1652,224,1062,366,1685.0,248.0,1072.0,365.0,-33.0,-1.9584569732937687,21.66172106824926,22.15496368038741,comparable_on_2025_geography
023066,Roveredo di Guà,1630,249,1069,312,1587.0,283.0,1054.0,250.0,43.0,2.7095148078134845,15.752993068683049,19.141104294478527,comparable_on_2025_geography
093036,Roveredo in Piano,5763,661,3689,1413,5989.0,846.0,3803.0,1340.0,-226.0,-3.7735849056603774,22.374352980464185,24.518479958355023,comparable_on_2025_geography
022161,Rovereto,40263,5221,24913,10129,40045.0,5845.0,24786.0,9414.0,218.0,0.5443875639905107,23.50855287801224,25.1570921193155,comparable_on_2025_geography
023067,Roverè Veronese,2150,272,1363,515,2087.0,314.0,1329.0,444.0,63.0,3.0186871106851942,21.274556780067083,23.953488372093023,comparable_on_2025_geography
018131,Rovescala,816,89,470,257,871.0,106.0,477.0,288.0,-55.0,-6.3145809414466125,33.065442020665905,31.495098039215684,comparable_on_2025_geography
016187,Rovetta,4162,563,2670,929,4189.0,653.0,2695.0,841.0,-27.0,-0.644545237526856,20.07639054666985,22.320999519461797,comparable_on_2025_geography
058092,Roviano,1239,109,758,372,1325.0,136.0,842.0,347.0,-86.0,-6.490566037735849,26.18867924528302,30.024213075060537,comparable_on_2025_geography
029041,Rovigo,49922,4889,31085,13948,50193.0,5486.0,32076.0,12631.0,-271.0,-0.5399159245313092,25.164863626402088,27.93958575377589,comparable_on_2025_geography
078110,Rovito,2930,372,1897,661,3140.0,448.0,2065.0,627.0,-210.0,-6.687898089171974,19.96815286624204,22.55972696245734,comparable_on_2025_geography
028071,Rovolon,4868,635,3185,1048,4918.0,772.0,3209.0,937.0,-50.0,-1.01667344448963,19.052460349735664,21.52834839769926,comparable_on_2025_geography
015189,Rozzano,41559,5404,27137,9018,41570.0,6080.0,26553.0,8937.0,-11.0,-0.02646139042578783,21.49867693047871,21.699270916047062,comparable_on_2025_geography
028072,Rubano,17038,2159,10850,4029,16373.0,2288.0,10559.0,3526.0,665.0,4.061564771269773,21.5354547120259,23.647141683296162,comparable_on_2025_geography
001229,Rubiana,2516,236,1620,660,2369.0,271.0,1550.0,548.0,147.0,6.205149852258337,23.13212325875897,26.232114467408586,comparable_on_2025_geography
035036,Rubiera,14627,1766,9701,3160,14825.0,2210.0,9706.0,2909.0,-198.0,-1.3355817875210791,19.622259696458684,21.60388322964381,comparable_on_2025_geography
030098,Ruda,2799,290,1687,822,2885.0,325.0,1711.0,849.0,-86.0,-2.980935875216638,29.428076256499136,29.36763129689175,comparable_on_2025_geography
017167,Rudiano,5930,879,3853,1198,5773.0,980.0,3844.0,949.0,157.0,2.719556556383163,16.438593452277843,20.20236087689713,comparable_on_2025_geography
001230,Rueglio,788,87,474,227,779.0,98.0,455.0,226.0,9.0,1.1553273427471118,29.01155327342747,28.80710659898477,comparable_on_2025_geography
075064,Ruffano,9267,1093,5862,2312,9570.0,1349.0,5993.0,2228.0,-303.0,-3.1661442006269596,23.281086729362592,24.948742850976583,comparable_on_2025_geography
004198,Ruffia,363,54,222,87,361.0,61.0,220.0,80.0,2.0,0.554016620498615,22.160664819944596,23.96694214876033,comparable_on_2025_geography
022162,Ruffrè-Mendola,406,37,240,129,415.0,40.0,262.0,113.0,-9.0,-2.1686746987951806,27.228915662650603,31.773399014778324,comparable_on_2025_geography
048037,Rufina,7070,713,4385,1972,7174.0,854.0,4477.0,1843.0,-104.0,-1.449679397825481,25.689991636465017,27.892503536067892,comparable_on_2025_geography
095044,Ruinas,577,50,313,214,663.0,53.0,371.0,239.0,-86.0,-12.97134238310709,36.048265460030166,37.088388214904676,comparable_on_2025_geography
022163,Rumo,786,86,475,225,804.0,116.0,489.0,199.0,-18.0,-2.2388059701492535,24.75124378109453,28.62595419847328,comparable_on_2025_geography
