entityType,localEntity,identifier,externalResource,predicate
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1518,IT-RM1518,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1518&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1519,IT-RM1519,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1519&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1520,IT-RM1520,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1520&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1521,IT-RM1521,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1521&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1522,IT-RM1522,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1522&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1523,IT-RM1523,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1523&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1524,IT-RM1524,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1524&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1525,IT-RM1525,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1525&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1526,IT-RM1526,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1526&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1527,IT-RM1527,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1527&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1528,IT-RM1528,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1528&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1529,IT-RM1529,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1529&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1530,IT-RM1530,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1530&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1531,IT-RM1531,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1531&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1532,IT-RM1532,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1532&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1533,IT-RM1533,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1533&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1534,IT-RM1534,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1534&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1535,IT-RM1535,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1535&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1536,IT-RM1536,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1536&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1537,IT-RM1537,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1537&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1538,IT-RM1538,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1538&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1539,IT-RM1539,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1539&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1540,IT-RM1540,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1540&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1541,IT-RM1541,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1541&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1542,IT-RM1542,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1542&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1543,IT-RM1543,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1543&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1544,IT-RM1544,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1544&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1545,IT-RM1545,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1545&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1546,IT-RM1546,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1546&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1547,IT-RM1547,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1547&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1548,IT-RM1548,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1548&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1549,IT-RM1549,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1549&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1550,IT-RM1550,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1550&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1551,IT-RM1551,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1551&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1552,IT-RM1552,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1552&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1553,IT-RM1553,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1553&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1554,IT-RM1554,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1554&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1555,IT-RM1555,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1555&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1556,IT-RM1556,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1556&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1557,IT-RM1557,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1557&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1558,IT-RM1558,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1558&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1559,IT-RM1559,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1559&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1560,IT-RM1560,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1560&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1561,IT-RM1561,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1561&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1562,IT-RM1562,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1562&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1563,IT-RM1563,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1563&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1564,IT-RM1564,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1564&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1565,IT-RM1565,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1565&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1566,IT-RM1566,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1566&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1567,IT-RM1567,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1567&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1568,IT-RM1568,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1568&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1569,IT-RM1569,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1569&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1570,IT-RM1570,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1570&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1571,IT-RM1571,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1571&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1572,IT-RM1572,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1572&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1573,IT-RM1573,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1573&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1574,IT-RM1574,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1574&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1575,IT-RM1575,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1575&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1576,IT-RM1576,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1576&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1577,IT-RM1577,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1577&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1578,IT-RM1578,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1578&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1579,IT-RM1579,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1579&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1580,IT-RM1580,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1580&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1581,IT-RM1581,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1581&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1582,IT-RM1582,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1582&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1583,IT-RM1583,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1583&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1584,IT-RM1584,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1584&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1585,IT-RM1585,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1585&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1586,IT-RM1586,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1586&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1587,IT-RM1587,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1587&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1588,IT-RM1588,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1588&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1589,IT-RM1589,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1589&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1590,IT-RM1590,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1590&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1591,IT-RM1591,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1591&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1592,IT-RM1592,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1592&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1593,IT-RM1593,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1593&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1594,IT-RM1594,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1594&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1595,IT-RM1595,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1595&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1596,IT-RM1596,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1596&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1597,IT-RM1597,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1597&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1598,IT-RM1598,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1598&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1599,IT-RM1599,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1599&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1600,IT-RM1600,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1600&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1601,IT-RM1601,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1601&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1602,IT-RM1602,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1602&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1603,IT-RM1603,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1603&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1604,IT-RM1604,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1604&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1605,IT-RM1605,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1605&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1606,IT-RM1606,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1606&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1607,IT-RM1607,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1607&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1608,IT-RM1608,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1608&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1609,IT-RM1609,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1609&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1610,IT-RM1610,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1610&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1611,IT-RM1611,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1611&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1612,IT-RM1612,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1612&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1613,IT-RM1613,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1613&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1614,IT-RM1614,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1614&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1615,IT-RM1615,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1615&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1616,IT-RM1616,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1616&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1617,IT-RM1617,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1617&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1618,IT-RM1618,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1618&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1619,IT-RM1619,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1619&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1620,IT-RM1620,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1620&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1621,IT-RM1621,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1621&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1622,IT-RM1622,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1622&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1623,IT-RM1623,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1623&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1624,IT-RM1624,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1624&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1625,IT-RM1625,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1625&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1626,IT-RM1626,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1626&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1627,IT-RM1627,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1627&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1628,IT-RM1628,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1628&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1629,IT-RM1629,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1629&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1630,IT-RM1630,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1630&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1631,IT-RM1631,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1631&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1632,IT-RM1632,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1632&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1633,IT-RM1633,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1633&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1634,IT-RM1634,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1634&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1635,IT-RM1635,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1635&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
Library,https://biblioteche-fantasma.invalid/resource/library/IT-RM1636,IT-RM1636,https://anagrafe.iccu.sbn.it/it/ricerca/risultati.html?codice_isil=IT-RM1636&start=0,http://www.w3.org/2000/01/rdf-schema#seeAlso
