library,isil,libraryName,municipality,municipalityName,region,statusCode,population2019,population2025,changePercent
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0347,IT-GE0347,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010064,Uscio,LIGURIA,TEMPORANEAMENTE_CHIUSA,2168,2130,-1.7527675276752765
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FG0155,IT-FG0155,Biblioteca economico-giuridica Felice Chirò,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/071051,San Severo,PUGLIA,TEMPORANEAMENTE_CHIUSA,50012,49136,-1.7515796208909862
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FC0078,IT-FC0078,Biblioteca e Fonoteca dell'Istituto musicale Arcangelo Corelli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/040007,Cesena,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,97421,95730,-1.7357653893924307
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0151,IT-NO0151,Biblioteca civica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/003121,Pombia,PIEMONTE,TEMPORANEAMENTE_CHIUSA,2154,2117,-1.7177344475394614
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0388,IT-PV0388,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018005,Arena Po,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,1538,1512,-1.6905071521456438
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0535,IT-BO0535,Patrimonio Bibliografico Aziendale della ex biblioteca medico-scientifica dell'Azienda USL,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/037032,Imola,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,70580,69403,-1.6676112213091527
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0144,IT-PG0144,Biblioteca della Congregazione dell'oratorio di S. Filippo Neri,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0219,IT-PG0219,Biblioteca del Centro di documentazione dello spettacolo,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0220,IT-PG0220,Biblioteca del Centro umbro per la ricerca e documentazione storico psichiatrica,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0237,IT-PG0237,Biblioteca specializzata in scienze biblioteconomiche e documentarie,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0985,IT-PG0985,Biblioteca Giorgio Basili,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG1023,IT-PG1023,Biblioteca dello studio Moretti Caselli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054039,Perugia,UMBRIA,TEMPORANEAMENTE_CHIUSA,164768,162050,-1.649592153816275
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0007,IT-PG0007,Biblioteca dell'Accademia properziana del Subasio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054001,Assisi,UMBRIA,TEMPORANEAMENTE_CHIUSA,27928,27468,-1.647092523632197
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0210,IT-PG0210,Biblioteca comunale. Sezione decentrata di S. Maria degli Angeli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/054001,Assisi,UMBRIA,TEMPORANEAMENTE_CHIUSA,27928,27468,-1.647092523632197
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0958,IT-TO0958,Biblioteca del Centro cure palliative,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001086,Ciriè,PIEMONTE,TEMPORANEAMENTE_CHIUSA,18366,18065,-1.638897963628444
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0127,IT-CT0127,Biblioteca comunale Rosario Contarino di Riposto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087039,Riposto,SICILIA,TEMPORANEAMENTE_CHIUSA,14178,13947,-1.629284807448159
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0056,IT-RA0056,Biblioteca Centrale del Campus di Ravenna - sede di Scienze ambientali. Alma Mater Studiorum Università di Bologna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/039014,Ravenna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,158923,156340,-1.6253154043152973
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0092,IT-RA0092,Biblioteca della Cassa di risparmio di Ravenna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/039014,Ravenna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,158923,156340,-1.6253154043152973
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0145,IT-RA0145,Centro di Lettura La Ramona,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/039014,Ravenna,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,158923,156340,-1.6253154043152973
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0062,IT-GR0062,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/053022,Santa Fiora,TOSCANA,TEMPORANEAMENTE_CHIUSA,2531,2490,-1.6199130778348478
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-IS0015,IT-IS0015,Biblioteca del Centro di lettura,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/094021,Fornelli,MOLISE,TEMPORANEAMENTE_CHIUSA,1829,1800,-1.5855658829961725
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0064,IT-GR0064,"Biblioteca comunale ""A. Busatti""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/053023,Scansano,TOSCANA,TEMPORANEAMENTE_CHIUSA,4353,4286,-1.5391683896163566
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0073,IT-TA0073,"Biblioteca comunale ""Palazzo Caniglia""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/073014,Maruggio,PUGLIA,TEMPORANEAMENTE_CHIUSA,5238,5158,-1.5273004963726613
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0139,IT-CT0139,Biblioteca comunale Giovanni Verga,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087045,Sant'Agata li Battiati,SICILIA,TEMPORANEAMENTE_CHIUSA,9328,9190,-1.4794168096054887
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0340,IT-CT0340,"Biblioteca ""Nunzia Cutuli"" della Parrocchia Santi Cosma e Damiano",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/087004,Acireale,SICILIA,TEMPORANEAMENTE_CHIUSA,51361,50611,-1.460251942135083
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0672,IT-GE0672,Biblioteca Zavatarelli Edelfina e De Ferrari Maria Rosa,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010036,Moconesi,LIGURIA,TEMPORANEAMENTE_CHIUSA,2473,2437,-1.4557217953902144
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PV0383,IT-PV0383,Biblioteca Comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/018063,Filighera,LOMBARDIA,TEMPORANEAMENTE_CHIUSA,828,816,-1.4492753623188406
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0698,IT-NA0698,Biblioteca Girolamo Giusso dell'Istituto SS. Trinità e Paradiso,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/063086,Vico Equense,CAMPANIA,TEMPORANEAMENTE_CHIUSA,20489,20198,-1.420274293523354
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0287,IT-CS0287,Biblioteca dell'Istituto regionale per le antichità classiche e bizantine - IRACEB,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078157,Corigliano-Rossano,CALABRIA,TEMPORANEAMENTE_CHIUSA,75385,74332,-1.396829608012204
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0170,IT-PU0170,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/099025,San Leo,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,2884,2844,-1.3869625520110958
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0206,IT-VR0206,Biblioteca Teatrale “Beni Montresor” ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/023091,Verona,VENETO,TEMPORANEAMENTE_CHIUSA,258584,255039,-1.3709278222937227
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VI0170,IT-VI0170,Biblioteca dei padri Cappuccini,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/024012,Bassano del Grappa,VENETO,TEMPORANEAMENTE_CHIUSA,42874,42299,-1.3411391519335727
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0065,IT-PU0065,Biblioteca dell'Accademia agraria,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/041044,Pesaro,MARCHE,TEMPORANEAMENTE_CHIUSA,96548,95266,-1.327836930853047
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0212,IT-PU0212,Biblioteca della Casa delle donne,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/041044,Pesaro,MARCHE,TEMPORANEAMENTE_CHIUSA,96548,95266,-1.327836930853047
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0232,IT-PU0232,Biblioteca del Centro di Educazione Ambientale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/041044,Pesaro,MARCHE,TEMPORANEAMENTE_CHIUSA,96548,95266,-1.327836930853047
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0213,IT-CS0213,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/078081,Montalto Uffugo,CALABRIA,TEMPORANEAMENTE_CHIUSA,20287,20034,-1.2471040567851333
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0070,IT-NO0070,Biblioteca civica Rinolfi Camana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/003122,Prato Sesia,PIEMONTE,TEMPORANEAMENTE_CHIUSA,1858,1835,-1.2378902045209903
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0022,IT-AQ0022,Biblioteca comunale Vincenzo Balzano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066028,Castel di Sangro,ABRUZZO,TEMPORANEAMENTE_CHIUSA,6712,6629,-1.2365911799761622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0170,IT-AQ0170,Biblioteca comunale Vincenzo Balzano. Sezione staccata di Roccacinquemiglia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066028,Castel di Sangro,ABRUZZO,TEMPORANEAMENTE_CHIUSA,6712,6629,-1.2365911799761622
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PD0413,IT-PD0413,Biblioteca dell'Istituto di Neuroscienze,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/028060,Padova,VENETO,TEMPORANEAMENTE_CHIUSA,209995,207412,-1.2300292864115814
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GR0008,IT-GR0008,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/053007,Cinigiano,TOSCANA,TEMPORANEAMENTE_CHIUSA,2454,2424,-1.2224938875305624
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0332,IT-CN0332,Biblioteca del Centro Studi Monregalesi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/004130,Mondovì,PIEMONTE,TEMPORANEAMENTE_CHIUSA,22373,22114,-1.1576453761230054
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AQ0081,IT-AQ0081,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/066065,Ovindoli,ABRUZZO,TEMPORANEAMENTE_CHIUSA,1181,1168,-1.100762066045724
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0159,IT-NO0159,Piemonte con gusto - Biblioteca dei Sapori e delle Tradizioni,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/003066,Fontaneto d'Agogna,PIEMONTE,TEMPORANEAMENTE_CHIUSA,2643,2614,-1.0972379871358307
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NO0059,IT-NO0059,Biblioteca della Scuola autonoma di ostetricia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/003106,Novara,PIEMONTE,TEMPORANEAMENTE_CHIUSA,103278,102231,-1.0137686632196596
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0018,IT-PU0018,Biblioteca comunale Federiciana,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/041013,Fano,MARCHE,TEMPORANEAMENTE_CHIUSA,60479,59903,-0.9523966996808809
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VC0096,IT-VC0096,Biblioteca dell'Accademia di danza citta' di Vercelli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/002158,Vercelli,PIEMONTE,TEMPORANEAMENTE_CHIUSA,46372,45951,-0.9078754420771156
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0026,IT-GE0026,Biblioteca Centro Studi e Documentazione Scout Mario Mazza,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0042,IT-GE0042,"Biblioteca Medica ""Mario Segale"" Ospedale Galliera",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0065,IT-GE0065,Biblioteca dell'Istituto idrografico della Marina,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0100,IT-GE0100,Biblioteca della Scuola di scienze mediche e farmaceutiche. Sezione DIMES. Università degli studi di Genova,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0200,IT-GE0200,Biblioteca della Casa della Missione,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0202,IT-GE0202,Biblioteca Carmelitani Scalzi - Convento di S. Anna,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0220,IT-GE0220,Biblioteca della Fondazione Mario Novaro,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0278,IT-GE0278,Biblioteca della Scuola di scienze sociali. Sezione DISPI. Università degli studi di Genova,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0354,IT-GE0354,Biblioteca civica Ferdinando Palasciano,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0395,IT-GE0395,Biblioteca della Scuola di Scienze sociali. Sezione DISFOR - Antropologia. Università degli studi di Genova,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0430,IT-GE0430,Biblioteca del Centro regionale per i dialetti e le tradizioni popolari della Liguria,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0445,IT-GE0445,Biblioteca del Museo Navale Fabio Garelli,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0446,IT-GE0446,Biblioteca del Servizio Fitosanitario Regionale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0660,IT-GE0660,Biblioteca del Centro regionale di orientamento ai consumi COOP,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0662,IT-GE0662,Biblioteca dell'Associazione Sarda Tellus ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/010025,Genova,LIGURIA,TEMPORANEAMENTE_CHIUSA,569184,564080,-0.8967223252937538
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0165,IT-SA0165,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/065148,Torraca,CAMPANIA,TEMPORANEAMENTE_CHIUSA,1239,1228,-0.8878127522195319
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0340,IT-TO0340,Biblioteca della Basilica di Superga,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0476,IT-TO0476,Biblioteca del Circolo ricreativo aziendale TELECOM,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0665,IT-TO0665,Biblioteca di Geografia del Dipartimento Interateneo Territorio  dell'Università degli Studi di Torino  ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0774,IT-TO0774,Biblioteca orientale Oscar Botto,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0792,IT-TO0792,Biblioteca dell'Istituto italo cinese per gli scambi economici e culturali,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0833,IT-TO0833,"Biblioteca dell'Istituto zooprofilattico sperimentale del Piemonte, Liguria e Valle d'Aosta",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0846,IT-TO0846,Biblioteca Anna Maria di Giorgio - SUISM  Centro di Servizi,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0848,IT-TO0848,Biblioteca del Centro italiano di collaborazione per lo sviluppo edilizio delle nazioni emergenti,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0865,IT-TO0865,Biblioteca del Centro studi e ricerche Mario Pannunzio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0873,IT-TO0873,Biblioteca dell'Istituto salesiano Valsalice,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0875,IT-TO0875,Biblioteca di Dermatologia del Dipartimento di Scienze Biomediche e Oncologia umana dell'Università degli Studi di Torino ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0922,IT-TO0922,Biblioteca del Centro regionale etnografico linguistico,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0928,IT-TO0928,"Biblioteca del Centro italiano documentazione azione studi ""Bruno Leoni e Sergio Ricossa""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0944,IT-TO0944,Biblioteca Eugenio Reffo della Congregazione di S. Giuseppe,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0989,IT-TO0989,Biblioteca del Centro di alti studi sulla Cina contemporanea - CASCC,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0993,IT-TO0993,Biblioteca Internazionale degli studenti,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO1019,IT-TO1019,Biblioteca del Centro di Ricerche sulla Libera Muratoria - CRSL-M  ,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO1254,IT-TO1254,Biblioteca Fondazione Sandro Penna/Fuori!,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO1273,IT-TO1273,Biblioteca Claudiana editrice - Giuseppe e Marco Scarpat,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO1275,IT-TO1275,Biblioteca popolare Lino Anaclerio,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO1285,IT-TO1285,Biblioteca IN/Arch,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/001272,Torino,PIEMONTE,TEMPORANEAMENTE_CHIUSA,860793,853196,-0.8825582921794205
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GO0117,IT-GO0117,Biblioteca della Fondazione Cassa di Risparmio di Gorizia,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/031007,Gorizia,FRIULI-VENEZIA GIULIA,TEMPORANEAMENTE_CHIUSA,33915,33620,-0.8698216128556686
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0089,IT-PU0089,Biblioteca comunale,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/099027,Talamello,EMILIA-ROMAGNA,TEMPORANEAMENTE_CHIUSA,1084,1075,-0.8302583025830259
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0172,IT-TN0172,Biblioteca comunale - Trento Sede di Madonna Bianca,https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0196,IT-TN0196,"Biblioteca ""Pia Laviosa Zambotti""",https://ameliamorsellino.github.io/biblioteche-fantasma/resource/municipality/022205,Trento,TRENTINO-ALTO ADIGE/SÜDTIROL,TEMPORANEAMENTE_CHIUSA,119616,118640,-0.815944355270198
