library,isil,libraryName,materialLabel,quantity
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0689,IT-RM0689,Biblioteca dell'Istituto storico germanico,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0151,IT-RM0151,Biblioteca dell'Istituto storico italiano per il medioevo,manoscritti,14
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0069,IT-LU0069,Biblioteca dell'Istituto storico lucchese,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0153,IT-RM0153,Biblioteca dell'Istituto superiore di sanità,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VT0102,IT-VT0102,Biblioteca dell'Istituto superiore di scienze religiose,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0175,IT-MO0175,"Biblioteca dell'Istituto superiore di studi musicali ""O. Vecchi - A. Tonelli"". Sede di Modena",manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NU0131,IT-NU0131,Biblioteca dell'Istituto superiore regionale etnografico,manoscritti,93
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0293,IT-PI0293,Biblioteca dell'Istituzione dei Cavalieri di S. Stefano e Accademia di marina del Sovrano militare ordine dei Cavalieri di S. Stefano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0252,IT-PA0252,Biblioteca dell'Officina di studi medievali,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1418,IT-RM1418,Biblioteca dell'Opera Nazionale Montessori,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PR0153,IT-PR0153,Biblioteca dell'Ordine Costantiniano di S. Giorgio,manoscritti,60
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0025,IT-PC0025,Biblioteca dell'Ospedale civile Sala Colonne,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0293,IT-MI0293,Biblioteca dell'Osservatorio astronomico di Brera,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0076,IT-RA0076,Biblioteca dell'Osservatorio geofisico comunale Raffaele Bendandi,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0017,IT-NA0017,Biblioteca dell'Osservatorio vesuviano,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0249,IT-TN0249,"Biblioteca dell'UMST Soprintendenza per i Beni e le attività culturali. Ufficio beni archivistici, librari e Archivio provinciale",manoscritti,14
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM2023,IT-RM2023,Biblioteca dell'Ufficio Storico della Marina Militare,manoscritti,26
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1883,IT-RM1883,Biblioteca dell'Università  e Nobil Collegio degli Orefici Argentieri e Gioiellieri dell'Alma città di Roma,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0250,IT-PG0250,Biblioteca dell'Università per stranieri di Perugia,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0057,IT-SI0057,Biblioteca della Banca Monte dei Paschi,manoscritti,76
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0340,IT-TO0340,Biblioteca della Basilica di Superga,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0175,IT-RM0175,Biblioteca della Camera Dei Deputati Nilde Iotti,manoscritti,216
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0356,IT-BO0356,Biblioteca della Camera di Commercio Industria Artigianato e Agricoltura di Bologna,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0043,IT-CA0043,"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA",manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0026,IT-LU0026,"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA",manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MS0004,IT-MS0004,"Biblioteca della Camera di commercio, industria, artigianato e agricoltura - CCIAA",manoscritti,19000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0098,IT-RA0098,Biblioteca della Casa Matha,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0155,IT-CT0155,Biblioteca della Casa Museo Giovanni Verga di Catania,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0011,IT-FI0011,Biblioteca della Casa del Boccaccio,manoscritti,9
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CZ0129,IT-CZ0129,Biblioteca della Casa del libro antico,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0200,IT-GE0200,Biblioteca della Casa della Missione,manoscritti,26
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0178,IT-RM0178,Biblioteca della Casa di Dante,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1342,IT-MI1342,Biblioteca della Casa di riposo per musicisti Fondazione Giuseppe Verdi,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FC0119,IT-FC0119,"Biblioteca della Casa museo ""Marino Moretti""",manoscritti,40000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TR0036,IT-TR0036,Biblioteca della Cassa di risparmio di Terni e Narni,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SA0040,IT-SA0040,Biblioteca della Certosa di San Lorenzo,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LI0064,IT-LI0064,Biblioteca della Comunità ebraica di Livorno,manoscritti,129
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0135,IT-TS0135,Biblioteca della Comunità greco-orientale,manoscritti,35
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SS0170,IT-SS0170,Biblioteca della Confraternita della Misericordia,manoscritti,70
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0062,IT-VE0062,Biblioteca della Congregazione armena mechitarista,manoscritti,4500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0193,IT-RM0193,Biblioteca della Congregazione dei figli dell'Immacolata Concezione,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0144,IT-PG0144,Biblioteca della Congregazione dell'oratorio di S. Filippo Neri,manoscritti,1451
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0251,IT-BO0251,Biblioteca della Cooperativa agricola Giuseppe Massarenti,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0276,IT-MI0276,Biblioteca della Corte di appello di Milano,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0305,IT-TO0305,Biblioteca della Corte di appello di Torino,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0557,IT-PA0557,Biblioteca della Cultura Siciliana,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1310,IT-RM1310,Biblioteca della Curia generalizia del fatebenefratelli,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0801,IT-TO0801,Biblioteca della Curia metropolitana della Diocesi di Torino,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0127,IT-FI0127,Biblioteca della Deputazione di storia patria per la Toscana,manoscritti,600
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0092,IT-MO0092,Biblioteca della Deputazione di storia patria per le antiche provincie modenesi,manoscritti,100
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0304,IT-TO0304,Biblioteca della Deputazione subalpina di storia patria,manoscritti,80
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0344,IT-BO0344,Biblioteca della Facoltà teologica dell'Emilia Romagna,manoscritti,32
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0257,IT-PA0257,Biblioteca della Facoltà teologica di Sicilia mons. Cataldo Naro,manoscritti,194
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1196,IT-MI1196,Biblioteca della Fondazione Anna Kuliscioff ETS,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0201,IT-CS0201,Biblioteca della Fondazione Antonio Guarasci,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AR0109,IT-AR0109,Biblioteca della Fondazione Archivio diaristico nazionale,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1649,IT-RM1649,Biblioteca della Fondazione Baruchello,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1516,IT-RM1516,Biblioteca della Fondazione Bettino Craxi - ETS,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BR0054,IT-BR0054,Biblioteca della Fondazione Casa Museo Ribezzi Petrosillo - Latiano,manoscritti,1620
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0161,IT-CN0161,Biblioteca della Fondazione Cassa di Risparmio di Cuneo,manoscritti,130
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AT0003,IT-AT0003,Biblioteca della Fondazione Centro di Studi Alfieriani,manoscritti,3000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0555,IT-MI0555,Biblioteca della Fondazione Centro di documentazione ebraica contemporanea - CDEC,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0226,IT-BS0226,Biblioteca della Fondazione Civiltà Bresciana Ets,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MO0057,IT-MO0057,Biblioteca della Fondazione Collegio San Carlo,manoscritti,183
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1101,IT-MI1101,Biblioteca della Fondazione Corrente,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VC0191,IT-VC0191,Biblioteca della Fondazione Danesino ETS,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0276,IT-BG0276,Biblioteca della Fondazione Donizetti,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0143,IT-BA0143,Biblioteca della Fondazione Ettore Pomarici Santomasi,manoscritti,10000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0322,IT-FI0322,Biblioteca della Fondazione Ezio Franceschini,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0541,IT-RM0541,Biblioteca della Fondazione FS Italiane,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0169,IT-TN0169,Biblioteca della Fondazione Franco Demarchi,manoscritti,93
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0020,IT-BA0020,Biblioteca della Fondazione Gaetano Ricchetti,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0270,IT-MI0270,Biblioteca della Fondazione Giangiacomo Feltrinelli,manoscritti,1000000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0110,IT-PU0110,Biblioteca della Fondazione Gioacchino Rossini,manoscritti,132
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0239,IT-VE0239,Biblioteca della Fondazione Giorgio Cini,manoscritti,29
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0080,IT-VE0080,Biblioteca della Fondazione Giorgio Cini. Istituto Venezia e l'Oriente,manoscritti,112
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0088,IT-VE0088,Biblioteca della Fondazione Giorgio Cini. Istituto di storia dell'arte,manoscritti,29
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0099,IT-AG0099,Biblioteca della Fondazione Giovanni Guarino Amella,manoscritti,800
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0400,IT-FI0400,Biblioteca della Fondazione Giovanni Michelucci,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1090,IT-RM1090,Biblioteca della Fondazione Giovanni Pierluigi da Palestrina,manoscritti,110
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0258,IT-PA0258,Biblioteca della Fondazione Giuseppe Whitaker,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0580,IT-BO0580,Biblioteca della Fondazione Guglielmo Marconi,manoscritti,50
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0381,IT-FI0381,Biblioteca della Fondazione Herbert P. Horne,manoscritti,128
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0310,IT-BS0310,Biblioteca della Fondazione Il Vittoriale degli Italiani,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1625,IT-RM1625,Biblioteca della Fondazione Internazionale Nova Spes,manoscritti,8000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0210,IT-RM0210,Biblioteca della Fondazione Lelio e Lisli Basso - Onlus,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0093,IT-AG0093,Biblioteca della Fondazione Leonardo Sciascia,manoscritti,15000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PZ0256,IT-PZ0256,Biblioteca della Fondazione Leonardo Sinisgalli,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0280,IT-TO0280,Biblioteca della Fondazione Luigi Einaudi,manoscritti,60
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1241,IT-RM1241,"Biblioteca della Fondazione Luigi Einaudi ETS, per studi di politica, economia e storia",manoscritti,3150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0469,IT-TO0469,Biblioteca della Fondazione Luigi Firpo. Centro di Studi sul Pensiero Politico Onlus,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0220,IT-GE0220,Biblioteca della Fondazione Mario Novaro,manoscritti,10000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0486,IT-FI0486,Biblioteca della Fondazione Montanelli Bassi,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0133,IT-FI0133,Biblioteca della Fondazione Osservatorio Ximeniano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0350,IT-PG0350,Biblioteca della Fondazione Palazzo Albizzini - Collezione Burri,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0057,IT-TA0057,Biblioteca della Fondazione Paolo Grassi,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BL0134,IT-BL0134,Biblioteca della Fondazione Papa Luciani di Canale D'Agordo,manoscritti,20
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1248,IT-RM1248,Biblioteca della Fondazione Pietro Nenni,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0256,IT-FI0256,Biblioteca della Fondazione Primo Conti,manoscritti,115000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0212,IT-RM0212,Biblioteca della Fondazione Primoli,manoscritti,15
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0047,IT-VE0047,Biblioteca della Fondazione Querini Stampalia Onlus,manoscritti,1300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TA0129,IT-TA0129,Biblioteca della Fondazione Rocco Spani Onlus,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LT0122,IT-LT0122,Biblioteca della Fondazione Roffredo Caetani,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-LU0122,IT-LU0122,Biblioteca della Fondazione Silvestro Marcucci ONLUS,manoscritti,5000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0568,IT-FI0568,Biblioteca della Fondazione Spadolini Nuova Antologia ETS,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FE0179,IT-FE0179,Biblioteca della Fondazione Teatro Comunale,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1189,IT-RM1189,Biblioteca della Fondazione Ugo Spirito e Renzo De Felice,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0092,IT-BS0092,Biblioteca della Fondazione Ugo da Como,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VE0203,IT-VE0203,Biblioteca della Fondazione Ugo e Olga Levi,manoscritti,871
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0156,IT-CT0156,Biblioteca della Fondazione Verga di Catania,manoscritti,200
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0025,IT-PA0025,Biblioteca della Fondazione culturale Mandralisca,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0959,IT-MI0959,Biblioteca della Fondazione del Collegio della Guastalla,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0119,IT-FI0119,Biblioteca della Fondazione di studi di storia dell'arte Roberto Longhi,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PG0080,IT-PG0080,Biblioteca della Fondazione per l’Istruzione Agraria in Perugia,manoscritti,60
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0447,IT-FI0447,Biblioteca della Fondazione scienza e tecnica,manoscritti,6
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PU0174,IT-PU0174,Biblioteca della Galleria Nazionale delle Marche,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PC0140,IT-PC0140,Biblioteca della Galleria d'arte moderna Ricci Oddi ,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SR0037,IT-SR0037,Biblioteca della Galleria regionale di Palazzo Bellomo,manoscritti,8
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0091,IT-RA0091,Biblioteca della Lega provinciale cooperative e mutue,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0179,IT-TN0179,Biblioteca della Montagna - SAT,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BG0042,IT-BG0042,Biblioteca della Montagna del Club Alpino Italiano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BO0638,IT-BO0638,Biblioteca della Nuova Scuola di musica Vassura Baroncini,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CS0831,IT-CS0831,Biblioteca della Parrocchia San Nicola di Bari,manoscritti,30
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MN0125,IT-MN0125,Biblioteca della Parrocchia dell'Immacolata Concezione,manoscritti,179
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1170,IT-MI1170,Biblioteca della Parrocchia di S. Babila,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BS0359,IT-BS0359,Biblioteca della Parrocchia di S. Salvatore,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VR0177,IT-VR0177,Biblioteca della Pia società Istituto don Nicola Mazza don Antonio Spagnolo,manoscritti,15000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SI0149,IT-SI0149,Biblioteca della Pinacoteca Nazionale di Siena,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0261,IT-NA0261,Biblioteca della Pontificia Facoltà Teologica dell'Italia Meridionale. Sezione S. Luigi,manoscritti,45
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0223,IT-RM0223,Biblioteca della Pontificia Facoltà teologica Marianum,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CA0032,IT-CA0032,Biblioteca della Pontificia Facoltà teologica della Sardegna,manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0692,IT-RM0692,Biblioteca della Pontificia Università Antonianum,manoscritti,150
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0668,IT-RM0668,Biblioteca della Pontificia Università Gregoriana,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-NA0236,IT-NA0236,Biblioteca della Pontificia facoltà dell'Italia Meridionale Sezione S. Tommaso,manoscritti,625
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CE0099,IT-CE0099,Biblioteca della Prefettura di Caserta,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TN0153,IT-TN0153,Biblioteca della Provincia,manoscritti,46
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0017,IT-BA0017,Biblioteca della Provincia delle Puglie dei Frati minori cappuccini,manoscritti,45
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-AG0078,IT-AG0078,Biblioteca della Provincia regionale di Agrigento Gaspare Ambrosini,manoscritti,6998
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0611,IT-TO0611,"Biblioteca della Regione Piemonte ""Umberto Eco""",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0195,IT-UD0195,Biblioteca della Resistenza,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CN0259,IT-CN0259,Biblioteca della Resistenza e della Comunità di Bastia,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FC0067,IT-FC0067,Biblioteca della Rubiconia Accademia dei Filopatridi,manoscritti,400
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0420,IT-UD0420,Biblioteca della Scrittura,manoscritti,1000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PI0266,IT-PI0266,Biblioteca della Scuola Normale Superiore,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VC0144,IT-VC0144,Biblioteca della Scuola comunale di musica F.A. Vallotti,manoscritti,2000
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RA0120,IT-RA0120,Biblioteca della Scuola comunale di musica Giuseppe Sarti,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0066,IT-GE0066,"Biblioteca della Scuola di scienze matematiche, fisiche e naturali. Sede di Biologia, Scienze delle terra e del mare",manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0073,IT-GE0073,Biblioteca della Scuola di scienze sociali. Sezione DIEC. Storia economica e finanza pubblica. Università degli studi di Genova,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0811,IT-MI0811,Biblioteca della Scuola musicale di Milano,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM1140,IT-RM1140,Biblioteca della Scuola popolare di musica di Testaccio,manoscritti,348
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TO0618,IT-TO0618,Biblioteca della Societa' piemontese di archeologia e belle arti - SPABA,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0011,IT-GE0011,Biblioteca della Società Economica di Chiavari,manoscritti,1095
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-UD0108,IT-UD0108,Biblioteca della Società Filologica Friulana,manoscritti,950
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0238,IT-RM0238,Biblioteca della Società Geografica Italiana,manoscritti,39
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0324,IT-FI0324,Biblioteca della Società Internazionale per lo Studio del Medioevo Latino (Sismel),manoscritti,3
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0255,IT-MI0255,Biblioteca della Società Storica Lombarda,manoscritti,46
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0398,IT-FI0398,Biblioteca della Società botanica italiana,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-FI0115,IT-FI0115,Biblioteca della Società dantesca italiana,manoscritti,10
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BT0004,IT-BT0004,"Biblioteca della Società di Storia Patria per la Puglia - Sezione ""Mons. Salvatore Santeramo"" di Barletta",manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-BA0022,IT-BA0022,Biblioteca della Società di storia patria per la Puglia,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-CT0057,IT-CT0057,Biblioteca della Società di storia patria per la Sicilia orientale,manoscritti,300
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RM0234,IT-RM0234,Biblioteca della Società di studi fiumani,manoscritti,5
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-VA0153,IT-VA0153,Biblioteca della Società gallaratese per gli studi patri,manoscritti,9
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0260,IT-MI0260,Biblioteca della Società incoraggiamento d'arti e mestieri - SIAM,manoscritti,1
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-TS0067,IT-TS0067,Biblioteca della Società istriana di archeologia e storia patria,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-GE0050,IT-GE0050,Biblioteca della Società ligure di storia patria,manoscritti,350
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-ME0048,IT-ME0048,Biblioteca della Società messinese di storia patria,manoscritti,2
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI1078,IT-MI1078,Biblioteca della Società numismatica italiana,manoscritti,320
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PT0020,IT-PT0020,Biblioteca della Società pistoiese di storia patria,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-RE0090,IT-RE0090,Biblioteca della Società reggiana di studi storici,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-SV0040,IT-SV0040,Biblioteca della Società savonese di storia patria,manoscritti,500
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-PA0100,IT-PA0100,Biblioteca della Società siciliana per la storia patria,manoscritti,
https://ameliamorsellino.github.io/biblioteche-fantasma/resource/library/IT-MI0254,IT-MI0254,Biblioteca della Società umanitaria,manoscritti,
